date,price_usd,usd_to_eur,market_sentiment,year,month,day_of_week,is_weekend,price_change,price_change_pct,price_7d_avg,price_30d_avg
2019-01-13,1662.8675326147936,0.8680566887811626,negative,2019,1,6,1,5.736572711823783,0.34617497654860774,1663.46993273686,1670.5936525129339
2019-01-14,1664.610296996223,0.8632500465494564,neutral,2019,1,0,0,1.7427643814294242,0.10480476329277622,1662.6421248900128,1670.409449435275
2019-01-15,1659.9706691135411,0.8402766499618382,neutral,2019,1,1,0,-4.639627882681907,-0.27872156570544204,1662.0065285226806,1670.1048700344513
2019-01-16,1661.103793990564,0.8305742942856259,neutral,2019,1,2,0,1.133124877022965,0.06826174089136217,1662.2937445613863,1669.981888311271
2019-01-17,1656.0250305723628,0.873596142591001,positive,2019,1,3,0,-5.0787634182013335,-0.30574630174073913,1660.6508565209149,1669.541046552663
2019-01-18,1661.5791375644758,0.8726899161165945,negative,2019,1,4,0,5.55410699211302,0.33538786489195616,1660.4696315364185,1669.1634858000346
2019-01-19,1666.9359923888414,0.8518845359642928,neutral,2019,1,5,1,5.356854824365655,0.32239540707146297,1661.8703504629716,1669.1155325583125
2019-01-20,1669.6460233829512,0.8372951175441817,negative,2019,1,6,1,2.7100309941097294,0.16257558817396323,1662.838706286994,1668.9303398828763
2019-01-21,1671.5043286891864,0.8596322653389393,negative,2019,1,0,0,1.858305306235252,0.11129935808009694,1663.8235679574175,1668.610390932782
2019-01-22,1680.360269313523,0.8489201631398738,positive,2019,1,1,0,8.855940624336654,0.5298185875044492,1666.7363679859864,1668.5466576102278
2019-01-23,1680.4087009504642,0.8488701887689338,neutral,2019,1,2,0,0.04843163694113173,0.002882217452149227,1669.4942118374006,1668.390529047053
2019-01-24,1674.5493303233602,0.8589445884310513,negative,2019,1,3,0,-5.859370627103999,-0.34868723446801475,1672.1405403732574,1668.1810386413501
2019-01-25,1676.846699887522,0.853343747468733,neutral,2019,1,4,0,2.297369564161727,0.1371933046438345,1674.3216207051212,1668.0414553079258
2019-01-26,1687.3269351352073,0.8381418508898505,neutral,2019,1,5,1,10.480235247685414,0.6249966230299053,1677.2346125260306,1668.6082770735256
2019-01-27,1682.303137669278,0.8467525806491802,neutral,2019,1,6,1,-5.02379746592942,-0.2977370515054867,1679.0427717097916,1668.859896316011
2019-01-28,1680.5458238358083,0.8566115292866134,negative,2019,1,0,0,-1.7573138334696523,-0.10445880971869936,1680.3344138735945,1669.311520634454
2019-01-29,1682.6780540263153,0.8551025222240501,positive,2019,1,1,0,2.1322301905070162,0.12687724192133043,1680.665525975422,1669.581982654509
2019-01-30,1682.4585297812869,0.8526201657435848,positive,2019,1,2,0,-0.21952424502842405,-0.013046122786419811,1680.9583586655397,1669.8984805487241
2019-01-31,1677.5970118794003,0.8593342295447586,negative,2019,1,3,0,-4.8615179018866,-0.28895320840499616,1681.393741744974,1670.0865390098652
2019-02-01,1683.2563011605525,0.8463828301218274,neutral,2019,2,4,0,5.659289281152269,0.3373449786258309,1682.3093990696925,1670.5661960980585
2019-02-02,1694.906504770639,0.8517866977521907,neutral,2019,2,5,1,11.650203610086464,0.6921229762843595,1683.3921947318972,1671.4805331189084
2019-02-03,1695.9371620657585,0.816244208998224,positive,2019,2,6,1,1.030657295119454,0.06080909431986914,1685.339912502823,1672.1911368254046
2019-02-04,1691.4668206170786,0.8455034980615719,negative,2019,2,0,0,-4.4703414486798465,-0.26359121957294507,1686.900054900147,1673.1656972597002
2019-02-05,1683.772017991811,0.8576390290857564,negative,2019,2,1,0,-7.6948026252675845,-0.4549189219366645,1687.0563354666467,1673.6692700421388
2019-02-06,1685.111897897917,0.8460960553288286,positive,2019,2,2,0,1.3398799061060345,0.07957608819892936,1687.4353880547367,1674.159501574598
2019-02-07,1690.6812846144985,0.8453377260828289,negative,2019,2,3,0,5.569386716581448,0.33050545328940917,1689.3045698740366,1675.0348829389188
2019-02-08,1693.1071233469752,0.8395854704822517,negative,2019,2,4,0,2.4258387324766773,0.14348291156660586,1690.7118301863827,1676.1686776598306
2019-02-09,1693.1451041423811,0.8600336589272914,positive,2019,2,5,1,0.0379807954059288,0.002243260032530614,1690.4602015252028,1677.022672902721
2019-02-10,1690.2487458834344,0.8554846327354056,positive,2019,2,6,1,-2.896358258946748,-0.17106379434701502,1689.6475706420138,1677.9360406836374
2019-02-11,1684.8379277198442,0.8582541459782308,negative,2019,2,0,0,-5.410818163590193,-0.32011963782064834,1688.7005859424087,1678.859606277533
2019-02-12,1689.0616843514686,0.8327378603804211,negative,2019,2,1,0,4.223756631624383,0.2506921622627889,1689.456252565217,1679.7327446687557
2019-02-13,1693.6805424583963,0.8483954995673436,positive,2019,2,2,0,4.618858106927746,0.27345704125076864,1690.6803446452855,1680.7017528508281
2019-02-14,1686.0018935249427,0.8471988899224999,positive,2019,2,3,0,-7.678648933453587,-0.4533705584352954,1690.0118602039204,1681.5694603312081
2019-02-15,1694.001088415846,0.8471942829340144,neutral,2019,2,4,0,7.999194890903254,0.47444756269989785,1690.1395694994733,1682.6660368120508
2019-02-16,1696.921444520316,0.8438397245628204,negative,2019,2,5,1,2.920356104470102,0.17239399221409268,1690.6790466963212,1684.0292506103158
2019-02-17,1703.969417746045,0.8465389572821999,negative,2019,2,6,1,7.047973225729038,0.4153388036015615,1692.6391426766943,1685.4422599497018
2019-02-18,1697.3087790036193,0.8584964478270665,positive,2019,2,0,0,-6.660638742425817,-0.390889570731634,1694.4206928600906,1686.454686170194
2019-02-19,1690.5296582265423,0.8308714864665216,positive,2019,2,1,0,-6.779120777076969,-0.3994040955268341,1694.6304034136724,1687.1508073316472
2019-02-20,1689.8348116777056,0.8677729476803046,neutral,2019,2,2,0,-0.6948465488367219,-0.04110229864678905,1694.0810133021453,1687.7618234312647
2019-02-21,1692.3987338121817,0.8548384112502646,neutral,2019,2,3,0,2.5639221344761154,0.151726199315938,1694.9948476288937,1688.16310558122
2019-02-22,1701.4305379268167,0.8495766810433979,positive,2019,2,4,0,9.031804114634951,0.5336688059492056,1696.0561975590324,1688.8638334804316
2019-02-23,1705.0109324958921,0.8590683414637292,negative,2019,2,5,1,3.5803945690754517,0.21043436621503986,1697.2118386984005,1689.879220219516
2019-02-24,1703.847526111832,0.8354816525483156,neutral,2019,2,6,1,-1.1634063840601812,-0.0682345410159435,1697.1944256077984,1690.7792477603264
2019-02-25,1698.7656800735026,0.8433529909484898,positive,2019,2,0,0,-5.081846038329331,-0.2982570893491854,1697.4025543320674,1691.1605392582694
2019-02-26,1704.9656829370983,0.8487892456760945,positive,2019,2,1,0,6.200002863595728,0.36497104552568604,1699.4648435764327,1691.9159574338635
2019-02-27,1700.1921558083448,0.8636556037043217,positive,2019,2,2,0,-4.773527128753585,-0.2799779008179404,1700.9444641665239,1692.5708351662813
2019-02-28,1708.3844985822063,0.8495350341887344,negative,2019,2,3,0,8.192342773861583,0.48184805146136434,1703.228144847956,1693.4277166514778
2019-03-01,1707.0125753341738,0.8545005467118515,positive,2019,3,4,0,-1.3719232480325445,-0.08030529714891932,1704.0255787632927,1694.246184836574
2019-03-02,1715.015485697263,0.8441042100406387,positive,2019,3,5,1,8.002910363089313,0.46882550713034377,1705.4548006492028,1695.4934672971694
2019-03-03,1718.4601421475595,0.8548684206896748,negative,2019,3,6,1,3.4446564502964065,0.20085278990329414,1707.5423172257356,1696.666928663403
2019-03-04,1717.8251647003472,0.8667723959297445,positive,2019,3,0,0,-0.6349774472123499,-0.0369503738631316,1710.2651007438562,1697.4308839943935
2019-03-05,1715.2781828412167,0.8599552669167411,positive,2019,3,1,0,-2.546981859130483,-0.14826781627539365,1711.738315015873,1698.0755846869083
2019-03-06,1713.6236434544862,0.8491854401222212,neutral,2019,3,2,0,-1.6545393867304483,-0.09645895361356516,1713.6570989653221,1698.8141454481556
2019-03-07,1715.8152269163625,0.8567549084726547,positive,2019,3,3,0,2.1915834618762347,0.127891761428911,1714.718631584487,1699.8822524123073
2019-03-08,1716.251009397451,0.8557751695460721,negative,2019,3,4,0,0.4357824810886086,0.025397984249853067,1716.0384078792408,1700.920222795625
2019-03-09,1713.3319523571074,0.8550658767169728,neutral,2019,3,5,1,-2.9190570403436595,-0.17008334004525727,1715.7979031163616,1701.675245053712
2019-03-10,1712.553795305519,0.861119533608604,positive,2019,3,6,1,-0.7781570515883232,-0.04541776335390546,1714.9541392817844,1702.32346745233
2019-03-11,1712.996680454115,0.8610447770383747,negative,2019,3,0,0,0.4428851485959058,0.025861094104606686,1714.2643558180368,1702.9851866627212
2019-03-12,1702.4030099820409,0.8487284140312511,positive,2019,3,1,0,-10.593670472074109,-0.6184291302459344,1712.4250454095832,1703.3903287993414
2019-03-13,1704.7438505559844,0.8564187906147777,neutral,2019,3,2,0,2.340840573943524,0.137502140222856,1711.1565035669398,1704.0538595605462
2019-03-14,1699.8952444324004,0.846169050788402,negative,2019,3,3,0,-4.848606123583977,-0.2844184551246576,1708.8822203549455,1704.4149782299105
2019-03-15,1694.1785824163717,0.8407692760368441,neutral,2019,3,4,0,-5.716662016028749,-0.3362949590424602,1705.7290165005056,1704.431579561843
2019-03-16,1685.791860680818,0.8473050624429601,negative,2019,3,5,1,-8.386721735553692,-0.4950317411988481,1701.794717689607,1704.4245784670388
2019-03-17,1676.8723981914786,0.8492372184826041,negative,2019,3,6,1,-8.919462489339367,-0.5290963076388988,1696.6973752447443,1703.8536221262266
2019-03-18,1670.1451606759172,0.8333841901082201,positive,2019,3,0,0,-6.727237515561455,-0.40117766401408517,1690.5757295621445,1702.9610793314132
2019-03-19,1666.6500558877647,0.8586033255941672,negative,2019,3,1,0,-3.495104788152503,-0.20926952162277912,1685.4681646915337,1701.7171006028038
2019-03-20,1676.4663515753975,0.822326745773976,negative,2019,3,2,0,9.816295687632874,0.5889836113438962,1681.428521980021,1701.0223530218634
2019-03-21,1673.8869531959215,0.8771481693948632,positive,2019,3,3,0,-2.5793983794760607,-0.15385923952796476,1677.7130518033814,1700.4675961875093
2019-03-23,1676.8781106597933,0.8473899127582768,negative,2019,3,5,1,2.9911574638717866,0.17869530903271702,1675.2415558381558,1700.035706153579
2019-03-24,1677.5834365908725,0.8500942636056377,negative,2019,3,6,1,0.7053259310791873,0.04206184853838835,1674.0689238253065,1699.5418629128685
2019-03-25,1677.2462192872426,0.8530297187358729,negative,2019,3,0,0,-0.3372173036298136,-0.020101372979397514,1674.122326838987,1698.735718958216
2019-03-26,1671.3197504692462,0.8441083961201106,positive,2019,3,1,0,-5.926468817996465,-0.3533451886697292,1674.2901253808911,1697.612679557328
2019-03-27,1678.6243882106423,0.8519261914758693,positive,2019,3,2,0,7.304637741396164,0.43705806380527346,1676.0007442841593,1696.7719082939548
2019-03-28,1687.7103714288319,0.8485600002229834,neutral,2019,3,3,0,9.08598321818954,0.5412755397814051,1677.6070328346502,1696.403398005799
2019-03-29,1679.3470779582183,0.8490572728276903,negative,2019,3,4,0,-8.363293470613598,-0.4955407996653616,1678.387050657835,1695.549444506503
2019-03-30,1674.2769350037865,0.8518146106348063,positive,2019,3,5,1,-5.070142954431731,-0.30191155961614147,1678.0154541355485,1694.685603813018
2019-03-31,1672.9278832919013,0.83686472201646,negative,2019,3,6,1,-1.349051711885295,-0.08057518345268022,1677.3503750928382,1693.5037166366744
2019-04-01,1668.1551943173504,0.8503956972413365,positive,2019,4,0,0,-4.772688974550874,-0.28528958254669945,1676.0516572399968,1692.2084706027804
2019-04-02,1670.7350220846297,0.8516344774661747,neutral,2019,4,1,0,2.579827767279312,0.1546515441769314,1675.9681246136226,1690.732455149026
2019-04-03,1667.1436610725966,0.8512884962135592,negative,2019,4,2,0,-3.591361012033076,-0.2149569479636626,1674.3280207367593,1689.0219057798604
2019-04-04,1678.0189414116296,0.8478416924456385,neutral,2019,4,3,0,10.875280339032997,0.6523301256495362,1672.9435307343015,1687.6950316702364
2019-04-05,1684.0216843833477,0.8613785777596937,neutral,2019,4,4,0,6.002742971718135,0.35772796263362494,1673.6113316521773,1686.6531483883077
2019-04-06,1685.1345545365089,0.8464634744511844,neutral,2019,4,5,1,1.1128701531611114,0.06608407501407232,1675.162420156852,1685.7035120910414
2019-04-07,1690.3194858531074,0.8522732590682319,positive,2019,4,6,1,5.184931316598522,0.3076864872683549,1677.6469348084531,1684.8536540555995
2019-04-08,1695.8989879748938,0.8629729753392554,negative,2019,4,0,0,5.5795021217863905,0.3300856535396468,1681.6103339023878,1684.1752533415145
2019-04-09,1693.1292505346028,0.8492062385997968,positive,2019,4,1,0,-2.76973744029101,-0.16331971773851928,1684.8095093952409,1683.5018299474311
2019-04-10,1689.0981643118928,0.8521446326746754,positive,2019,4,2,0,-4.031086222709973,-0.23808496731345663,1687.9458670008548,1682.7199755809768
2019-04-11,1689.5388796267412,0.849036153636851,negative,2019,4,3,0,0.4407153148483758,0.026091752638190968,1689.5915724601562,1681.9380488867312
2019-04-12,1693.897060249231,0.862373697935636,negative,2019,4,4,0,4.358180622489726,0.25795089269875504,1691.0023404409967,1681.6545172289705
2019-04-13,1694.6423622424977,0.8474227543841371,negative,2019,4,5,1,0.7453019932668212,0.043999249467807644,1692.3605986847094,1681.3178009518545
2019-04-14,1686.8073798315427,0.8628335457728821,negative,2019,4,6,1,-7.8349824109550354,-0.4623384016310683,1691.8588692530575,1680.8815387984926
2019-04-15,1682.8432576117884,0.8489641210535294,positive,2019,4,0,0,-3.9641222197542447,-0.23500740316597657,1689.993764915471,1680.5036946383398
2019-04-16,1682.5233932938168,0.8414054027655198,negative,2019,4,1,0,-0.31986431797167825,-0.01900737436626443,1688.4786424525014,1680.3947457254399
2019-04-17,1682.1950652721875,0.8567937317057411,negative,2019,4,2,0,-0.32832802162920416,-0.019514024169764443,1687.4924854468293,1680.5721679614633
2019-04-18,1692.1077761561364,0.8469533216624434,negative,2019,4,3,0,9.912710883948876,0.5892723792020549,1687.8594706653146,1681.3042551441374
2019-04-19,1685.2278364441413,0.8562050089909916,neutral,2019,4,4,0,-6.879939711995121,-0.40658992346361833,1686.62101012173,1681.9235144960164
2019-04-20,1687.8057826533209,0.8227059561507626,negative,2019,4,5,1,2.577946209179572,0.1529731561175085,1685.6443558947049,1682.3014955319475
2019-04-21,1695.3013481949622,0.8500520526189494,negative,2019,4,6,1,7.4955655416413265,0.4441011885773838,1686.8577799466218,1683.015308698582
2019-04-22,1706.7085969220761,0.8454039470124252,positive,2019,4,0,0,11.407248727113938,0.672874397183687,1690.2671141338058,1684.0096582406582
2019-04-23,1704.7366098061564,0.8393674131346872,neutral,2019,4,1,0,-1.9719871159197737,-0.11554328134727454,1693.440430778426,1684.914764014501
2019-04-24,1707.2437570697575,0.844467589981602,positive,2019,4,2,0,2.507147263601155,0.14706947977647378,1697.018815320936,1685.9146819405846
2019-04-25,1710.1425588557506,0.8442629685570735,neutral,2019,4,3,0,2.8988017859931006,0.16979425310468255,1699.595212849452,1687.208775553468
2019-04-26,1711.1699675135171,0.8495201420514942,positive,2019,4,4,0,1.0274086577665003,0.060077369131961156,1703.3012315736487,1688.2936281968973
2019-04-27,1710.7257415073204,0.8363267353871504,positive,2019,4,5,1,-0.4442260061966863,-0.025960367154065356,1706.5755114099343,1689.0608071995136
2019-04-28,1712.9556184548208,0.8531627378025971,negative,2019,4,6,1,2.2298769475003155,0.13034684013906173,1709.0975500184857,1690.1810918827337
2019-04-29,1700.3443880287223,0.8636621478520579,negative,2019,4,0,0,-12.611230426098473,-0.7362263382792444,1708.188377319435,1691.050006983565
2019-04-30,1703.8047354790356,0.8528092849694783,neutral,2019,4,1,0,3.460347450313293,0.20350862299871597,1708.0552524155607,1692.0792353898028
2019-05-01,1704.4856249973454,0.8580898860922901,neutral,2019,5,2,0,0.6808895183098684,0.03996288448619989,1707.6612335480731,1693.2902497458026
2019-05-02,1703.4232505134541,0.860945624546138,neutral,2019,5,3,0,-1.0623744838912899,-0.06232815744005027,1706.7013323563165,1694.3798573600968
2019-05-03,1713.7075614920518,0.8623648951218418,negative,2019,5,4,0,10.28431097859766,0.6037437246144028,1707.0638457818216,1695.9319873740785
2019-05-04,1710.382891398099,0.8687013869282131,positive,2019,5,5,1,-3.324670093952818,-0.1940045179621097,1707.01486719479,1697.0107857069606
2019-05-05,1708.4175114527739,0.8450079800172406,neutral,2019,5,6,1,-1.9653799453251395,-0.11490877014787015,1706.3665661944976,1697.8239799426083
2019-05-06,1718.4252779637975,0.8428151601483889,negative,2019,5,0,0,10.007766511023647,0.5857916138142016,1708.9495504709369,1698.9336707235182
2019-05-07,1714.3149714395481,0.8578346564832473,negative,2019,5,1,0,-4.110306524249381,-0.23919029689319915,1710.4510127510098,1699.7335202430659
2019-05-08,1711.6143950248656,0.857082662196574,positive,2019,5,2,0,-2.700576414682473,-0.15753093566083232,1711.4694084692271,1700.2573671447317
2019-05-09,1710.9292679077112,0.8577567529961568,positive,2019,5,3,0,-0.6851271171544795,-0.04002812310681669,1712.5416966684068,1700.8507010571689
2019-05-10,1715.182940318359,0.8688928245425025,negative,2019,5,4,0,4.253672410647823,0.24861766587520595,1712.7524650721648,1701.7201935907176
2019-05-11,1716.2719528551256,0.850113699087985,positive,2019,5,5,1,1.0890125367666315,0.0634925004888709,1713.5937595660257,1702.6112960316636
2019-05-12,1709.858826119364,0.8542615655964618,positive,2019,5,6,1,-6.41312673576158,-0.3736661153899812,1713.799661661253,1703.1433548940015
2019-05-13,1707.2479833037282,0.8401961174851652,negative,2019,5,0,0,-2.610842815635806,-0.15269347245241427,1712.2029052812431,1703.5635422627092
